station,avg_increasing_chain_length,avg_increasing_chain_length_for_extremes,increasing_optimal_length,increasing_optimal_length_pp_extreme,avg_high_t_chain_length,avg_high_t_chain_length_for_extremes,high_t_optimal_length,high_t_optimal_length_pp_extreme,large_jump_pos,large_jump_pos_extreme_pp_rate,large_jump_neg,large_jump_neg_extreme_pp_rate,extreme_pp_rate,days_with_pp,extreme_pp_value,lat,lon,is_land,increasing_optimal_length_pp_extreme_norm,high_t_optimal_length_pp_extreme_norm,large_jump_pos_extreme_pp_rate_norm,large_jump_neg_extreme_pp_rate_norm,avg_high_t_chain_length_for_extremes_norm,avg_increasing_chain_length_for_extremes_norm
-20.92957425448953_-53.4375,3.097902097902098,4.125,3,0.14285714285714285,3.370629370629371,3.125,5,0.2,0.0,,0.006993006993006993,0.0,0.055944055944055944,143,19.77494303137064,-20.92957425448953,-53.4375,True,2.5535714285714284,3.575,,0.0,0.9271265560165974,1.3315462753950338
-20.92957425448953_-56.25,2.8735632183908044,3.0,2,0.125,3.8908045977011496,3.6666666666666665,2,0.125,0.0,,0.017241379310344827,0.0,0.05172413793103448,174,21.50339875370264,-20.92957425448953,-56.25,True,2.4166666666666665,2.4166666666666665,,0.0,0.9423929098966026,1.044
-20.92957425448953_-59.0625,2.8160919540229883,3.9285714285714284,7,0.11538461538461539,3.218390804597701,3.5714285714285716,7,0.0784313725490196,0.011494252873563218,0.0,0.038314176245210725,0.0,0.05363984674329502,261,30.568484868854284,-20.92957425448953,-59.0625,True,2.151098901098901,1.4621848739495797,0.0,0.0,1.1096938775510203,1.3950437317784257
-20.92957425448953_-61.875,2.4330708661417324,2.45,6,0.125,3.257217847769029,3.45,4,0.14705882352941177,0.013123359580052493,0.0,0.007874015748031496,0.0,0.05249343832020997,381,33.81357891485095,-20.92957425448953,-61.875,True,2.38125,2.8014705882352944,0.0,0.0,1.0591861402095084,1.006957928802589
-20.92957425448953_-64.6875,2.0,1.8888888888888888,4,0.125,4.664670658682635,4.111111111111111,3,0.15384615384615385,0.005988023952095809,0.0,0.005988023952095809,0.0,0.05389221556886228,167,25.214420165866613,-20.92957425448953,-64.6875,True,2.319444444444444,2.8547008547008548,0.0,0.0,0.8813293396091855,0.9444444444444444
-20.92957425448953_-67.5,2.0689655172413794,3.0,3,0.4,4.172413793103448,2.0,3,0.5,0.0,,0.034482758620689655,0.0,0.06896551724137931,29,27.86561530083418,-20.92957425448953,-67.5,True,5.800000000000001,7.25,,0.0,0.4793388429752066,1.45
-20.92957425448953_-70.3125,1.509433962264151,1.6666666666666667,3,0.25,6.490566037735849,7.0,7,0.0625,0.0,,0.0,,0.05660377358490566,53,17.855190066620708,-20.92957425448953,-70.3125,False,4.416666666666667,1.1041666666666667,,,1.0784883720930232,1.1041666666666667
-20.92957425448953_-73.125,3.423076923076923,4.0,7,0.2,2.769230769230769,4.0,7,0.16666666666666666,0.0,,0.0,,0.07692307692307693,26,11.826652055606246,-20.92957425448953,-73.125,False,2.6,2.1666666666666665,,,1.4444444444444444,1.1685393258426966
-20.92957425448953_-75.9375,4.404,4.076923076923077,5,0.09523809523809523,2.876,1.9230769230769231,1,0.07236842105263158,0.0,,0.024,0.0,0.052,250,2.8279553283937275,-20.92957425448953,-75.9375,False,1.8315018315018314,1.3917004048582997,,0.0,0.6686637423772334,0.9257318521623699
-23.72017393353477_-53.4375,2.9935064935064934,3.0,7,0.07692307692307693,3.1103896103896105,2.625,2,0.09375,0.025974025974025976,0.0,0.012987012987012988,0.0,0.05194805194805195,308,27.099485881626606,-23.72017393353477,-53.4375,True,1.4807692307692308,1.8046874999999998,0.0,0.0,0.843945720250522,1.002169197396963
-23.72017393353477_-56.25,2.822429906542056,3.0,7,0.08333333333333333,2.987538940809969,2.411764705882353,3,0.08333333333333333,0.01557632398753894,0.0,0.028037383177570093,0.0,0.0529595015576324,321,25.482880789786577,-23.72017393353477,-56.25,True,1.5735294117647058,1.5735294117647058,0.0,0.0,0.8072747347114028,1.0629139072847682
-23.72017393353477_-59.0625,2.677233429394813,3.3333333333333335,4,0.1111111111111111,2.9538904899135447,3.111111111111111,3,0.0975609756097561,0.02881844380403458,0.0,0.040345821325648415,0.07142857142857142,0.05187319884726225,347,34.62752541527152,-23.72017393353477,-59.0625,True,2.141975308641975,1.880758807588076,0.0,1.376984126984127,1.0532249322493226,1.2450663796196628
-23.72017393353477_-61.875,2.594736842105263,3.4210526315789473,6,0.2,2.8684210526315788,2.6315789473684212,2,0.08163265306122448,0.06578947368421052,0.08,0.02631578947368421,0.0,0.05,380,21.550760697573423,-23.72017393353477,-61.875,True,4.0,1.6326530612244896,1.5999999999999999,0.0,0.9174311926605506,1.3184584178498986
-23.72017393353477_-64.6875,1.6363636363636365,1.8,3,0.15384615384615385,4.511363636363637,1.8,3,0.2222222222222222,0.0,,0.0,,0.056818181818181816,88,27.41171009838581,-23.72017393353477,-64.6875,True,2.707692307692308,3.911111111111111,,,0.398992443324937,1.0999999999999999
-23.72017393353477_-67.5,1.3846153846153846,1.25,2,0.3333333333333333,5.397435897435898,4.0,1,0.1111111111111111,0.0,,0.01282051282051282,0.0,0.05128205128205128,78,10.26219476480037,-23.72017393353477,-67.5,True,6.5,2.1666666666666665,,0.0,0.7410926365795724,0.9027777777777778
-23.72017393353477_-70.3125,1.6898395721925135,1.9,4,0.14285714285714285,5.320855614973262,5.6,4,0.25,0.0,,0.016042780748663103,0.0,0.053475935828877004,187,31.593330949544907,-23.72017393353477,-70.3125,True,2.6714285714285713,4.675,,0.0,1.052462311557789,1.124367088607595
-23.72017393353477_-73.125,3.2790697674418605,5.0,7,0.25,2.395348837209302,3.0,7,0.125,0.0,,0.06976744186046512,0.3333333333333333,0.06976744186046512,43,28.610355779528618,-23.72017393353477,-73.125,False,3.5833333333333335,1.7916666666666667,,4.777777777777778,1.2524271844660195,1.5248226950354609
-23.72017393353477_-75.9375,3.6310679611650487,3.0,3,0.125,3.2427184466019416,2.1666666666666665,2,0.5,0.0,,0.02912621359223301,0.0,0.05825242718446602,103,8.082099468447268,-23.72017393353477,-75.9375,False,2.1458333333333335,8.583333333333334,,0.0,0.6681636726546906,0.8262032085561497
-26.510769325211022_-53.4375,2.8957816377171217,3.0,3,0.09090909090909091,2.86848635235732,3.5238095238095237,7,0.09433962264150944,0.062034739454094295,0.0,0.022332506203473945,0.0,0.052109181141439205,403,37.06046584993601,-26.510769325211022,-53.4375,True,1.7445887445887447,1.8104222821203955,0.0,0.0,1.22845608831768,1.0359897172236503
-26.510769325211022_-56.25,2.7433862433862433,2.6842105263157894,4,0.07407407407407407,2.6375661375661377,2.3157894736842106,4,0.08,0.06084656084656084,0.043478260869565216,0.04497354497354497,0.11764705882352941,0.05026455026455026,378,33.64226873964071,-26.510769325211022,-56.25,True,1.4736842105263157,1.5915789473684212,0.8649885583524027,2.3405572755417956,0.8780024283376445,0.9784296807592753
-26.510769325211022_-59.0625,2.74438202247191,3.5555555555555554,7,0.14285714285714285,2.4297752808988764,2.5555555555555554,4,0.08333333333333333,0.05898876404494382,0.047619047619047616,0.05898876404494382,0.0,0.05056179775280899,356,29.194618854671717,-26.510769325211022,-59.0625,True,2.825396825396825,1.6481481481481481,0.9417989417989417,0.0,1.051766217084136,1.295576026384624
-26.510769325211022_-61.875,2.511904761904762,2.7058823529411766,7,0.15384615384615385,2.5208333333333335,2.6470588235294117,3,0.10256410256410256,0.0744047619047619,0.12,0.044642857142857144,0.06666666666666667,0.050595238095238096,336,22.664562240242958,-26.510769325211022,-61.875,True,3.040723981900453,2.0271493212669682,2.3717647058823528,1.3176470588235294,1.0500729217306757,1.0772233063841652
-26.510769325211022_-64.6875,1.5974025974025974,1.5,3,0.14285714285714285,4.558441558441558,5.25,6,0.25,0.0,,0.012987012987012988,0.0,0.05194805194805195,77,23.915040772408247,-26.510769325211022,-64.6875,True,2.7499999999999996,4.8125,,0.0,1.1517094017094018,0.9390243902439025
-26.510769325211022_-67.5,1.7142857142857142,1.5,3,0.09090909090909091,6.095238095238095,7.0,7,0.07407407407407407,0.0,,0.0,,0.05714285714285714,105,13.814474456012249,-26.510769325211022,-67.5,True,1.590909090909091,1.2962962962962963,,,1.1484375,0.875
-26.510769325211022_-70.3125,2.2158273381294964,1.6428571428571428,3,0.08695652173913043,4.859712230215828,6.357142857142857,4,0.1,0.0,,0.0035971223021582736,0.0,0.050359712230215826,278,23.068754374980927,-26.510769325211022,-70.3125,True,1.7267080745341614,1.9857142857142858,,0.0,1.3081315427725493,0.7414192949907236
-26.510769325211022_-73.125,3.56,2.75,4,0.25,2.76,1.5,3,0.1111111111111111,0.013333333333333334,0.0,0.05333333333333334,0.25,0.05333333333333334,75,16.712546395137906,-26.510769325211022,-73.125,False,4.6875,2.083333333333333,0.0,4.6875,0.5434782608695653,0.7724719101123595
-26.510769325211022_-75.9375,4.5227272727272725,5.2,6,0.14285714285714285,2.75,2.4,2,0.25,0.0,,0.045454545454545456,0.0,0.056818181818181816,88,6.371150817722082,-26.510769325211022,-75.9375,False,2.5142857142857142,4.4,,0.0,0.8727272727272727,1.1497487437185931
-29.301359621762764_-53.4375,2.869120654396728,2.88,6,0.12,2.321063394683027,2.12,4,0.08823529411764706,0.07566462167689161,0.05405405405405406,0.0408997955010225,0.05,0.05112474437627812,489,37.264133524149656,-29.301359621762764,-53.4375,True,2.3472,1.7258823529411766,1.0572972972972974,0.9780000000000001,0.913374449339207,1.003791874554526
-29.301359621762764_-56.25,2.8714285714285714,3.5714285714285716,7,0.11538461538461539,2.2142857142857144,2.0,3,0.09090909090909091,0.0880952380952381,0.05405405405405406,0.04285714285714286,0.05555555555555555,0.05,420,36.759185045957565,-29.301359621762764,-56.25,True,2.3076923076923075,1.8181818181818181,1.0810810810810811,1.111111111111111,0.9032258064516129,1.2437810945273633
-29.301359621762764_-59.0625,2.943283582089552,3.5294117647058822,7,0.18518518518518517,2.1044776119402986,2.1176470588235294,3,0.09090909090909091,0.056716417910447764,0.10526315789473684,0.029850746268656716,0.0,0.050746268656716415,335,34.713302459567785,-29.301359621762764,-59.0625,True,3.6492374727668846,1.79144385026738,2.0743034055727554,0.0,1.0062578222778473,1.1991409139720797
-29.301359621762764_-61.875,2.5291970802919708,2.857142857142857,4,0.13636363636363635,2.2153284671532845,2.0714285714285716,4,0.15384615384615385,0.06204379562043796,0.11764705882352941,0.043795620437956206,0.0,0.051094890510948905,274,23.636360932141542,-29.301359621762764,-61.875,True,2.6688311688311686,3.010989010989011,2.302521008403361,0.0,0.9350435396563899,1.129663986806844
-29.301359621762764_-64.6875,1.8073394495412844,1.5,2,0.17647058823529413,3.2660550458715596,3.8333333333333335,6,0.4,0.01834862385321101,0.5,0.045871559633027525,0.0,0.05504587155963303,109,25.24166302755475,-29.301359621762764,-64.6875,True,3.2058823529411766,7.266666666666667,9.083333333333332,0.0,1.1736891385767791,0.8299492385786802
-29.301359621762764_-67.5,1.837837837837838,2.0,3,0.3,5.036036036036036,5.666666666666667,5,0.1111111111111111,0.0,,0.0,,0.05405405405405406,111,16.95863613858819,-29.301359621762764,-67.5,True,5.55,2.0555555555555554,,,1.1252236135957068,1.088235294117647
-29.301359621762764_-70.3125,2.25414364640884,2.3684210526315788,6,0.16666666666666666,4.1602209944751385,4.368421052631579,4,0.125,0.0027624309392265192,0.0,0.0055248618784530384,0.0,0.052486187845303865,362,22.1353305503726,-29.301359621762764,-70.3125,True,3.175438596491228,2.3815789473684212,0.0,0.0,1.0500454323058641,1.0506965944272444
-29.301359621762764_-73.125,3.861607142857143,5.166666666666667,4,0.10714285714285714,2.455357142857143,2.5,3,0.1111111111111111,0.022321428571428572,0.0,0.004464285714285714,0.0,0.05357142857142857,224,19.406426372006536,-29.301359621762764,-73.125,False,2.0,2.074074074074074,0.0,0.0,1.0181818181818183,1.3379576107899809
-29.301359621762764_-75.9375,4.732142857142857,5.333333333333333,4,0.125,2.0892857142857144,2.1666666666666665,2,0.16666666666666666,0.026785714285714284,0.0,0.044642857142857144,0.2,0.05357142857142857,112,12.045643525198102,-29.301359621762764,-75.9375,False,2.3333333333333335,3.111111111111111,0.0,3.733333333333334,1.037037037037037,1.1270440251572327
-32.091943881744044_-53.4375,2.872844827586207,3.625,6,0.15,1.8512931034482758,1.9583333333333333,7,0.08333333333333333,0.10129310344827586,0.14893617021276595,0.0625,0.06896551724137931,0.05172413793103448,464,38.49201863631606,-32.091943881744044,-53.4375,True,2.9,1.611111111111111,2.879432624113475,1.3333333333333333,1.0578191695770276,1.2618154538634658
-32.091943881744044_-56.25,2.8222222222222224,3.238095238095238,5,0.10344827586206896,1.8814814814814815,1.619047619047619,4,0.15384615384615385,0.0691358024691358,0.07142857142857142,0.04691358024691358,0.0,0.05185185185185185,405,33.98105185478926,-32.091943881744044,-56.25,True,1.9950738916256159,2.967032967032967,1.3775510204081631,0.0,0.8605174353205849,1.1473565804274466
-32.091943881744044_-59.0625,2.7729885057471266,2.5,7,0.07142857142857142,1.8879310344827587,1.7777777777777777,6,0.2,0.06321839080459771,0.13636363636363635,0.03735632183908046,0.0,0.05172413793103448,348,34.172782860696316,-32.091943881744044,-59.0625,True,1.380952380952381,3.866666666666667,2.6363636363636362,0.0,0.9416539827498731,0.9015544041450777
-32.091943881744044_-61.875,2.2615384615384615,2.6153846153846154,7,0.14285714285714285,2.1615384615384614,2.6153846153846154,4,0.2,0.023076923076923078,0.0,0.019230769230769232,0.0,0.05,260,21.17119375616312,-32.091943881744044,-61.875,True,2.8571428571428568,4.0,0.0,0.0,1.209964412811388,1.1564625850340136
-32.091943881744044_-64.6875,2.1724137931034484,2.0,7,0.14285714285714285,2.7142857142857144,2.272727272727273,7,0.07692307692307693,0.0049261083743842365,0.0,0.024630541871921183,0.0,0.054187192118226604,203,16.116407001391053,-32.091943881744044,-64.6875,True,2.6363636363636362,1.4195804195804196,0.0,0.0,0.8373205741626795,0.9206349206349206
-32.091943881744044_-67.5,2.1490384615384617,1.7272727272727273,2,0.07317073170731707,3.639423076923077,3.6363636363636362,5,0.16666666666666666,0.004807692307692308,1.0,0.014423076923076924,0.0,0.052884615384615384,208,16.374867176637053,-32.091943881744044,-67.5,True,1.3835920177383592,3.1515151515151514,18.90909090909091,0.0,0.9991593611144469,0.8037421191783607
-32.091943881744044_-70.3125,2.224586288416076,1.9090909090909092,2,0.07,3.5673758865248226,4.0,7,0.09278350515463918,0.018912529550827423,0.0,0.018912529550827423,0.25,0.05200945626477541,423,26.43294855952263,-32.091943881744044,-70.3125,True,1.3459090909090912,1.7839737582005624,0.0,4.806818181818182,1.121272365805169,0.8581779538208868
-32.091943881744044_-73.125,3.1666666666666665,3.5,6,0.10344827586206896,2.3697916666666665,2.85,6,0.15384615384615385,0.09375,0.05555555555555555,0.0546875,0.0,0.052083333333333336,384,22.083580680191517,-32.091943881744044,-73.125,False,1.986206896551724,2.953846153846154,1.0666666666666667,0.0,1.2026373626373628,1.105263157894737
-32.091943881744044_-75.9375,4.276752767527675,4.642857142857143,4,0.07692307692307693,1.7712177121771218,2.0714285714285716,7,0.09090909090909091,0.033210332103321034,0.0,0.033210332103321034,0.0,0.05166051660516605,271,11.652494128793478,-32.091943881744044,-75.9375,False,1.489010989010989,1.7597402597402598,0.0,0.0,1.1694940476190476,1.0856033526439048
-34.8825209937735_-53.4375,3.015810276679842,2.8076923076923075,6,0.08571428571428572,1.3952569169960474,1.4615384615384615,4,0.18181818181818182,0.0691699604743083,0.0,0.08102766798418973,0.04878048780487805,0.05138339920948617,506,37.01300332322717,-34.8825209937735,-53.4375,False,1.6681318681318682,3.5384615384615383,0.0,0.949343339587242,1.0475049030289822,0.9309910273213025
-34.8825209937735_-56.25,2.751231527093596,2.857142857142857,7,0.1,1.583743842364532,1.7142857142857142,7,0.14285714285714285,0.06896551724137931,0.07142857142857142,0.03694581280788178,0.13333333333333333,0.05172413793103448,406,35.33005630597472,-34.8825209937735,-56.25,True,1.9333333333333336,2.761904761904762,1.380952380952381,2.577777777777778,1.082426127527216,1.0384959713518354
-34.8825209937735_-59.0625,2.638036809815951,2.588235294117647,5,0.1,1.834355828220859,2.1176470588235294,2,0.09523809523809523,0.02147239263803681,0.2857142857142857,0.03680981595092025,0.0,0.05214723926380368,326,31.047910451889038,-34.8825209937735,-59.0625,True,1.9176470588235297,1.826330532212885,5.4789915966386555,0.0,1.1544363564823923,0.9811217510259919
-34.8825209937735_-61.875,2.229090909090909,2.2857142857142856,3,0.09523809523809523,2.1636363636363636,1.6428571428571428,2,0.10344827586206896,0.06181818181818182,0.058823529411764705,0.03272727272727273,0.1111111111111111,0.05090909090909091,275,20.55200580507517,-34.8825209937735,-61.875,True,1.8707482993197277,2.0320197044334973,1.1554621848739495,2.1825396825396823,0.7593037214885954,1.0254020041948264
-34.8825209937735_-64.6875,2.045267489711934,2.1538461538461537,6,0.3333333333333333,2.3292181069958846,2.6923076923076925,6,0.3333333333333333,0.0411522633744856,0.0,0.024691358024691357,0.0,0.053497942386831275,243,17.610267084091902,-34.8825209937735,-64.6875,True,6.230769230769231,6.230769230769231,0.0,0.0,1.155884751291112,1.0530877573131094
-34.8825209937735_-67.5,2.4048582995951415,2.230769230769231,7,0.2,2.48582995951417,2.923076923076923,5,0.125,0.008097165991902834,0.0,0.012145748987854251,0.0,0.05263157894736842,247,20.11262853629887,-34.8825209937735,-67.5,True,3.8000000000000003,2.375,0.0,0.0,1.1758957654723126,0.9276094276094277
-34.8825209937735_-70.3125,2.4658385093167703,2.4,6,0.08333333333333333,2.681159420289855,2.96,7,0.08823529411764706,0.037267080745341616,0.05555555555555555,0.022774327122153208,0.0,0.051759834368530024,483,22.719158604741096,-34.8825209937735,-70.3125,True,1.6099999999999999,1.7047058823529413,1.0733333333333333,0.0,1.104,0.9732997481108312
-34.8825209937735_-73.125,3.2397540983606556,2.68,2,0.06741573033707865,2.0204918032786887,2.48,7,0.2,0.10860655737704918,0.03773584905660377,0.045081967213114756,0.09090909090909091,0.05122950819672131,488,28.081463556736708,-34.8825209937735,-73.125,False,1.3159550561797753,3.904,0.7366037735849056,1.7745454545454546,1.2274239350912777,0.8272232764073372
-34.8825209937735_-75.9375,3.7851239669421486,3.08,2,0.11764705882352941,1.384297520661157,1.32,2,0.06451612903225806,0.024793388429752067,0.0,0.06611570247933884,0.03125,0.05165289256198347,484,15.033952100202441,-34.8825209937735,-75.9375,False,2.277647058823529,1.2490322580645161,0.0,0.605,0.9535522388059703,0.8137117903930131
-37.67308962904537_-53.4375,3.4427083333333335,3.9655172413793105,7,0.10126582278481013,1.5295138888888888,1.7586206896551724,5,0.3,0.043402777777777776,0.08,0.06770833333333333,0.02564102564102564,0.050347222222222224,576,30.983024463057518,-37.67308962904537,-53.4375,False,2.011348756001746,5.958620689655172,1.5889655172413792,0.5092838196286472,1.1497905984578654,1.15185977359278
-37.67308962904537_-56.25,2.8051948051948052,3.0416666666666665,6,0.18181818181818182,1.4242424242424243,1.625,4,0.2222222222222222,0.06277056277056277,0.10344827586206896,0.049783549783549784,0.043478260869565216,0.05194805194805195,462,29.495079908519983,-37.67308962904537,-56.25,False,3.5,4.277777777777778,1.9913793103448274,0.8369565217391304,1.1409574468085106,1.0842978395061729
-37.67308962904537_-59.0625,2.5,3.9473684210526314,6,0.2857142857142857,1.898936170212766,2.3157894736842106,6,0.16666666666666666,0.031914893617021274,0.08333333333333333,0.034574468085106384,0.0,0.05053191489361702,376,26.132160611450672,-37.67308962904537,-59.0625,True,5.654135338345864,3.2982456140350878,1.6491228070175439,0.0,1.2195193867020493,1.5789473684210527
-37.67308962904537_-61.875,2.2136498516320473,1.7647058823529411,6,0.08333333333333333,1.9228486646884273,1.5294117647058822,6,0.1,0.020771513353115726,0.14285714285714285,0.032640949554896145,0.09090909090909091,0.050445103857566766,337,24.06491171568632,-37.67308962904537,-61.875,True,1.6519607843137254,1.9823529411764707,2.8319327731092434,1.8021390374331552,0.7953885257806826,0.7971928717867844
-37.67308962904537_-64.6875,2.146788990825688,1.9411764705882353,4,0.09523809523809523,1.761467889908257,1.9411764705882353,6,0.14285714285714285,0.027522935779816515,0.0,0.01529051987767584,0.0,0.05198776758409786,327,15.77428076416254,-37.67308962904537,-64.6875,True,1.8319327731092436,2.7478991596638656,0.0,0.0,1.1020220588235294,0.9042232277526395
-37.67308962904537_-67.5,2.278592375366569,1.5555555555555556,2,0.09230769230769231,1.8299120234604105,2.7222222222222223,5,0.23076923076923078,0.04985337243401759,0.058823529411764705,0.02932551319648094,0.0,0.05278592375366569,341,17.961590364575386,-37.67308962904537,-67.5,True,1.7487179487179487,4.371794871794872,1.1143790849673203,0.0,1.4876246438746439,0.6826826826826826
-37.67308962904537_-70.3125,2.5592592592592593,2.037037037037037,1,0.07926829268292683,1.9296296296296296,1.9259259259259258,6,0.2,0.06111111111111111,0.030303030303030304,0.044444444444444446,0.041666666666666664,0.05,540,24.787881039083004,-37.67308962904537,-70.3125,True,1.5853658536585364,4.0,0.6060606060606061,0.8333333333333333,0.9980806142034548,0.7959479015918959
